CPQ ID,Account ID,CreatedDate,Product Group,X36 MRC List,X36 NRR List,X36 NPV List,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status
CPQ-003986,Acct-000550,12/13/2016,Ethernet,4177.15,922,29220.3,Bldg-158621,Dallas,4835 Lyndon B Johnson Fwy,Dallas,TX,75244,911.47,Not on Zayo Network
CPQ-003987,Acct-000156,12/12/2016,Ethernet,1714.24,922,32280.25,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-003987,Acct-000156,12/12/2016,Ethernet,1714.24,922,32280.25,Bldg-037367,Atlanta,2525 Westside Pkwy,Alpharetta,GA,30004,1580.14,On Zayo Network
CPQ-003988,Acct-000278,12/13/2016,IP Services,905.37,922,18977.24,Bldg-070381,Atlanta,950 E Paces Ferry Rd NE,Atlanta,GA,30326,105.37,On Zayo Network
CPQ-003989,Acct-000116,12/12/2016,Wavelengths - Metro,1185.25,691.5,14558.77,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003989,Acct-000116,12/12/2016,Wavelengths - Metro,1185.25,691.5,14558.77,Bldg-016418,Dallas,11830 Webb Chapel Rd,Dallas,TX,75234,596.58,On Zayo Network
CPQ-003990,Acct-000278,12/13/2016,IP Services,2386.37,922,32425.52,Bldg-141884,Denver,10955 Westmoor Dr,Westminster,CO,80021,301.6,Not on Zayo Network
CPQ-003991,Acct-000278,12/13/2016,IP Services,1715.45,922,21162.81,Bldg-141884,Denver,10955 Westmoor Dr,Westminster,CO,80021,301.6,Not on Zayo Network
CPQ-003992,Acct-000173,12/12/2016,Ethernet,1203.85,922,27273.72,Bldg-115611,Atlanta,3290 Northside Pkwy NW,Atlanta,GA,30327,179.67,On Zayo Network
CPQ-003992,Acct-000173,12/12/2016,Ethernet,1203.85,922,27273.72,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
CPQ-003993,Acct-000009,12/12/2016,Ethernet,712.45,922,8933.06,Bldg-121669,Dallas,1009 Jupiter Rd,Plano,TX,75074,180.78,On Zayo Network
CPQ-003993,Acct-000009,12/12/2016,Ethernet,712.45,922,8933.06,Bldg-116532,Dallas,8300 Douglas Ave,Dallas,TX,75225,185.44,On Zayo Network
CPQ-003994,Acct-000278,12/13/2016,IP Services,1479.38,922,14658.64,Bldg-141884,Denver,10955 Westmoor Dr,Westminster,CO,80021,301.6,Not on Zayo Network
CPQ-003995,Acct-000116,12/12/2016,Wavelengths - Long Haul,3002.92,2766,56642.95,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003996,Acct-000173,12/12/2016,Wavelengths - Metro,1460.08,461,15213.71,Bldg-115611,Atlanta,3290 Northside Pkwy NW,Atlanta,GA,30327,179.67,On Zayo Network
CPQ-003996,Acct-000173,12/12/2016,Wavelengths - Metro,1460.08,461,15213.71,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
CPQ-003997,Acct-000122,12/12/2016,IP Services,1610.8,922,44321.4,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-003998,Acct-000014,12/13/2016,Wavelengths - Long Haul,5581.79,2766, $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-003999,Acct-000014,12/13/2016,Wavelengths - Long Haul,17963.51,2766, $-   ,Bldg-139716,Denver,8535 Highfield Pkwy - Bldg 3,Englewood,CO,80112,78.82,On Zayo Network
CPQ-004000,Acct-000231,12/13/2016,Wavelengths - Long Haul,4359.22,3042.6, $-   ,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network
CPQ-004001,Acct-000231,12/13/2016,Wavelengths - Long Haul,4313.12,2766, $-   ,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network
CPQ-004002,Acct-000093,12/13/2016,Ethernet,605.03,461,7672.63,Bldg-133709,Denver,8636 S Peoria St,Englewood,CO,80112,89.57,On Zayo Network
CPQ-004003,Acct-000551,12/13/2016,Ethernet, $-   , $-   , $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004004,Acct-000093,12/13/2016,Ethernet,737.8,461,8412.17,Bldg-133709,Denver,8636 S Peoria St,Englewood,CO,80112,89.57,On Zayo Network
CPQ-004005,Acct-000148,12/13/2016,Dark Fiber - Metro,1248.67,4610,28189.15,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
CPQ-004005,Acct-000148,12/13/2016,Dark Fiber - Metro,1248.67,4610,28189.15,Bldg-508235,Atlanta,Courtland St NE & Ellis St,Atlanta,GA,30303,2.32,On Zayo Network
CPQ-004006,Acct-000156,2/6/2017,Ethernet,645.65,461,12440.45,Bldg-120868,Dallas,2947 Executive Blvd,Mesquite,TX,75149,530.01,On Zayo Network
CPQ-004007,Acct-000063,12/13/2016,Ethernet,1193.12,922,17349.04,Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
CPQ-004008,Acct-000019,12/13/2016,Ethernet,1192.51,922,24372.96,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004009,Acct-000019,12/13/2016,Ethernet,1657.2,922,37175.54,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004010,Acct-000552,12/13/2016,IP Services,620.12,922,11164.77,Bldg-038263,Atlanta,7000 Central Parkway W,Atlanta,GA,30328,773.79,On Zayo Network
CPQ-004011,Acct-000553,2/6/2017,Ethernet,977.15,922,21966.63,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-004012,Acct-000019,12/13/2016,Ethernet,1657.2,922,37175.54,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004013,Acct-000552,12/13/2016,IP Services,620.12,922,11164.77,Bldg-038263,Atlanta,7000 Central Parkway W,Atlanta,GA,30328,773.79,On Zayo Network
CPQ-004014,Acct-000553,2/6/2017,Ethernet,862.75,922,18814.76,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-004015,Acct-000024,2/6/2017,IP Services,556.36,922,7157.32,Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
CPQ-004016,Acct-000553,2/6/2017,Ethernet,906.09,922,20008.64,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-004017,Acct-000553,2/6/2017,Ethernet,929.19,922,20645.22,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-004018,Acct-000024,2/6/2017,IP Services,612.01,922,9487.21,Bldg-122102,Dallas,1221 Coit Rd,Plano,TX,75075,717.43,On Zayo Network
CPQ-004019,Acct-000019,12/13/2016,Ethernet,1110.81,922,22121.84,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004020,Acct-000002,12/13/2016,Wavelengths - Long Haul,9939.95,2766, $-   ,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network
CPQ-004021,Acct-000079,2/6/2017,IP Services,695.46,922,11448.72,Bldg-109237,Denver,1001 17th St,Denver,CO,80202,145.73,On Zayo Network
CPQ-004022,Acct-000079,2/6/2017,IP Services,765,922,13083.43,Bldg-109237,Denver,1001 17th St,Denver,CO,80202,145.73,On Zayo Network
CPQ-004023,Acct-000079,2/6/2017,IP Services,1015.36,922,18968.18,Bldg-109237,Denver,1001 17th St,Denver,CO,80202,145.73,On Zayo Network
CPQ-004024,Acct-000079,2/6/2017,IP Services,2058.55,922,43488.49,Bldg-109237,Denver,1001 17th St,Denver,CO,80202,145.73,On Zayo Network
CPQ-004025,Acct-000079,2/6/2017,IP Services,2863.64,922,62412.29,Bldg-109237,Denver,1001 17th St,Denver,CO,80202,145.73,On Zayo Network
CPQ-004026,Acct-000009,12/13/2016,Ethernet,3365.02, $-   ,50152.13,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004027,Acct-000079,2/6/2017,IP Services,13622.74,4610,313976.84,Bldg-109237,Denver,1001 17th St,Denver,CO,80202,145.73,On Zayo Network
CPQ-004028,Acct-000554,2/6/2017,Ethernet,970.96,922,16955.43,Bldg-223929,Denver,8675 Concord Center Dr,Englewood,CO,80112,234.79,On Zayo Network
CPQ-004029,Acct-000019,12/13/2016,Ethernet,1725.38,1272.36,33800.25,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004030,Acct-000143,12/13/2016,Ethernet,3763.13,922,22020.29,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004030,Acct-000143,12/13/2016,Ethernet,3763.13,922,22020.29,Bldg-193775,Dallas,4215 Beltwood Pkwy,Farmers Branch,TX,75244,1317.36,Not on Zayo Network
CPQ-004031,Acct-000001,12/13/2016,Wavelengths - Long Haul,1427.45,2766, $-   ,Bldg-133343,Dallas,2500 Marsh Ln,Carrollton,TX,75006,429.2,Not on Zayo Network
CPQ-004032,Acct-000016,2/6/2017,Ethernet,1743.19,922,36750.05,Bldg-109955,Dallas,3000 Irving Blvd,Dallas,TX,75247,117.61,On Zayo Network
CPQ-004033,Acct-000143,12/13/2016,Ethernet,4053.93,922,23702.35,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004033,Acct-000143,12/13/2016,Ethernet,4053.93,922,23702.35,Bldg-193775,Dallas,4215 Beltwood Pkwy,Farmers Branch,TX,75244,1317.36,Not on Zayo Network
CPQ-004034,Acct-000045,2/6/2017,Wavelengths - Long Haul,4568.96,3688,96362.42,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
CPQ-004035,Acct-000045,2/6/2017,Wavelengths - Long Haul,1832.48,3688, $-   ,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network
CPQ-004036,Acct-000189,2/6/2017,IP Services,521.59,922,9472.31,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-004037,Acct-000498,12/13/2016,Wavelengths - Metro,1360.86,461,17405.11,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004037,Acct-000498,12/13/2016,Wavelengths - Metro,1360.86,461,17405.11,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
CPQ-004038,Acct-000498,12/13/2016,Wavelengths - Metro,1701.06,461,21010.62,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004038,Acct-000498,12/13/2016,Wavelengths - Metro,1701.06,461,21010.62,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
CPQ-004039,Acct-000224,12/13/2016,Ethernet,959.92,922,20553.37,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network
CPQ-004039,Acct-000224,12/13/2016,Ethernet,959.92,922,20553.37,Bldg-111499,Denver,999 18th St - Bldg North Tower,Denver,CO,80202,159.83,On Zayo Network
CPQ-004040,Acct-000014,2/7/2017,Wavelengths - Long Haul,1199.37,3227, $-   ,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
CPQ-004041,Acct-000555,12/13/2016,IP Services,2327.87,922,22550.3,Bldg-508342,Denver,3435 S Inca St,Englewood,CO,80110,1060.98,Not on Zayo Network
CPQ-004042,Acct-000555,12/13/2016,IP Services,2386.37,922,24161.8,Bldg-508342,Denver,3435 S Inca St,Englewood,CO,80110,1060.98,Not on Zayo Network
CPQ-004043,Acct-000034,12/13/2016,Ethernet,1348.44,922,33509.44,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004044,Acct-000034,12/13/2016,Ethernet,719.03,922,11289.72,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004044,Acct-000034,12/13/2016,Ethernet,719.03,922,11289.72,Bldg-120678,Dallas,6606 Lyndon B Johnson Fwy,Dallas,TX,75240,601.38,On Zayo Network
CPQ-004045,Acct-000053,2/6/2017,Wavelengths - Metro,1351.66, $-   ,19943.46,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-004045,Acct-000053,2/6/2017,Wavelengths - Metro,1351.66, $-   ,19943.46,Bldg-038101,Atlanta,1500 Southpoint Dr,Forest Park,GA,30297,178.15,On Zayo Network
CPQ-004046,Acct-000194,12/13/2016,Wavelengths - Long Haul,3991.89,2766, $-   ,Bldg-068951,Atlanta,6620 Bay Cir,Norcross,GA,30071,3225.41,On Zayo Network
CPQ-004047,Acct-000556,2/7/2017,Ethernet,1054.85,922,23207.08,Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
CPQ-004047,Acct-000556,2/7/2017,Ethernet,1054.85,922,23207.08,Bldg-109237,Denver,1001 17th St,Denver,CO,80202,145.73,On Zayo Network
CPQ-004048,Acct-000019,12/13/2016,Wavelengths - Long Haul,10533.85,3088.7, $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-004049,Acct-000306,12/13/2016,Cloud,1954.64,6916659.6,6784463.95,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-004050,Acct-000556,2/7/2017,Ethernet,656.79,922,12240.04,Bldg-014141,Denver,4300 Brighton Blvd,Denver,CO,80216,247,On Zayo Network
CPQ-004050,Acct-000556,2/7/2017,Ethernet,656.79,922,12240.04,Bldg-109237,Denver,1001 17th St,Denver,CO,80202,145.73,On Zayo Network
CPQ-004051,Acct-000002,12/13/2016,Wavelengths - Long Haul,9253.93,2766, $-   ,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network
CPQ-004052,Acct-000039,12/13/2016,Ethernet,2890.75,461,20048.98,Bldg-138044,Denver,1875 Lawrence St,Denver,CO,80202,395.96,Not on Zayo Network
CPQ-004053,Acct-000039,12/13/2016,Ethernet,2047.29,461,14330.2,Bldg-488173,Denver,1401 19th St,Denver,CO,80202,257.78,Not on Zayo Network
CPQ-004054,Acct-000009,2/6/2017,Ethernet,3540.24, $-   ,54979.51,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004055,Acct-000035,12/13/2016,Ethernet,885.23,1090.96,17248.89,Bldg-109244,Denver,1801 California St,Denver,CO,80202,207.17,On Zayo Network
CPQ-004056,Acct-000098,2/7/2017,Ethernet,2554.72,1383,42695.43,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004056,Acct-000098,2/7/2017,Ethernet,2554.72,1383,42695.43,Bldg-118922,Dallas,4025 Midway Rd,Carrollton,TX,75007,301.43,On Zayo Network
CPQ-004057,Acct-000089,2/6/2017,IP Services,8514.22,4610,229246.52,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-004058,Acct-000089,2/6/2017,IP Services,12146.94,4610,327411.83,Bldg-038061,Atlanta,101 Marietta St NW,Atlanta,GA,30303,95.82,On Zayo Network
CPQ-004059,Acct-000098,2/7/2017,Ethernet,3018.03,1383,48745.01,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004059,Acct-000098,2/7/2017,Ethernet,3018.03,1383,48745.01,Bldg-078056,Dallas,3510 Wyndham Ln,Richardson,TX,75082,255.41,On Zayo Network
CPQ-004060,Acct-000047,12/13/2016,Ethernet,1608.02,922,31467.01,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-004060,Acct-000047,12/13/2016,Ethernet,1608.02,922,31467.01,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-004061,Acct-000098,2/7/2017,Ethernet,1507.06,1383,18382.73,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004061,Acct-000098,2/7/2017,Ethernet,1507.06,1383,18382.73,Bldg-078056,Dallas,3510 Wyndham Ln,Richardson,TX,75082,255.41,On Zayo Network
CPQ-004062,Acct-000089,2/6/2017,IP Services,8514.22,4610,233186.85,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004063,Acct-000034,12/13/2016,Ethernet,1158.38,922,23394.27,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004063,Acct-000034,12/13/2016,Ethernet,1158.38,922,23394.27,Bldg-439844,Dallas,2300 W Plano Pkwy - Bldg K,Plano,TX,75075,651.11,On Zayo Network
CPQ-004064,Acct-000034,12/13/2016,Ethernet,906.11,922,16444.04,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004064,Acct-000034,12/13/2016,Ethernet,906.11,922,16444.04,Bldg-439844,Dallas,2300 W Plano Pkwy - Bldg K,Plano,TX,75075,651.11,On Zayo Network
CPQ-004065,Acct-000034,12/13/2016,Ethernet,836.85,922,14535.84,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004065,Acct-000034,12/13/2016,Ethernet,836.85,922,14535.84,Bldg-439844,Dallas,2300 W Plano Pkwy - Bldg K,Plano,TX,75075,651.11,On Zayo Network
CPQ-004066,Acct-000034,12/13/2016,Ethernet,794.63,922,13372.43,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004066,Acct-000034,12/13/2016,Ethernet,794.63,922,13372.43,Bldg-439844,Dallas,2300 W Plano Pkwy - Bldg K,Plano,TX,75075,651.11,On Zayo Network
CPQ-004067,Acct-000034,12/13/2016,Ethernet,786.09,922,13137.21,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004067,Acct-000034,12/13/2016,Ethernet,786.09,922,13137.21,Bldg-439844,Dallas,2300 W Plano Pkwy - Bldg K,Plano,TX,75075,651.11,On Zayo Network
CPQ-004068,Acct-000001,12/13/2016,Wavelengths - Long Haul,3450.49,2766, $-   ,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network
CPQ-004069,Acct-000343,12/13/2016,Wavelengths - Metro,1308.45, $-   ,28820.44,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-004069,Acct-000343,12/13/2016,Wavelengths - Metro,1308.45, $-   ,28820.44,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network
CPQ-004070,Acct-000407,12/13/2016,zColo,82.98,92.2,2354.83,Bldg-111681,Denver,6900 S Peoria St,Centennial,CO,80112,244.81,On Zayo Network
CPQ-004071,Acct-000062,12/13/2016,Ethernet,3539.34, $-   ,73309.48,Bldg-136936,Dallas,850 E Collins Blvd,Richardson,TX,75081,191.28,On Zayo Network
CPQ-004072,Acct-000557,2/7/2017,Ethernet,1797.42,922,38786.73,Bldg-030428,Atlanta,1650 Union Hill Rd,Alpharetta,GA,30005,1055.11,On Zayo Network
CPQ-004073,Acct-000155,12/13/2016,zColo,721.94,949.66,10442.84,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-004074,Acct-000557,2/7/2017,Wavelengths - Long Haul,3492.9,2766, $-   ,Bldg-030428,Atlanta,1650 Union Hill Rd,Alpharetta,GA,30005,1055.11,On Zayo Network
CPQ-004075,Acct-000557,2/7/2017,Ethernet,4234.35, $-   ,70869.78,Bldg-030428,Atlanta,1650 Union Hill Rd,Alpharetta,GA,30005,1055.11,On Zayo Network
CPQ-004076,Acct-000044,12/13/2016,Wavelengths - Metro,995.9, $-   ,16008.08,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004076,Acct-000044,12/13/2016,Wavelengths - Metro,995.9, $-   ,16008.08,Bldg-110412,Dallas,14901 FAA Blvd,Fort Worth,TX,76155,286.34,On Zayo Network
CPQ-004077,Acct-000009,2/6/2017,Ethernet,2413,922,16613.12,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004077,Acct-000009,2/6/2017,Ethernet,2413,922,16613.12,Bldg-332348,Dallas,3000 Synergy Park Blvd,Richardson,TX,75080,303.61,Not on Zayo Network
CPQ-004078,Acct-000009,2/6/2017,Ethernet,2117.67,922,14610.74,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004078,Acct-000009,2/6/2017,Ethernet,2117.67,922,14610.74,Bldg-332348,Dallas,3000 Synergy Park Blvd,Richardson,TX,75080,303.61,Not on Zayo Network
CPQ-004079,Acct-000014,2/7/2017,Wavelengths - Long Haul,5697.8,3227, $-   ,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network
CPQ-004080,Acct-000034,2/7/2017,Wavelengths - Long Haul,2512.5,2766,51745.06,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004081,Acct-000019,12/13/2016,Wavelengths - Long Haul,11448.18,2766, $-   ,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-004081,Acct-000019,12/13/2016,Wavelengths - Long Haul,11448.18,2766, $-   ,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-004082,Acct-000558,2/6/2017,Wavelengths - Long Haul,4578.91,2858.2,93995.01,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-004083,Acct-000089,12/13/2016,Wavelengths - Long Haul,1411.8,2766, $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-004083,Acct-000089,12/13/2016,Wavelengths - Long Haul,1411.8,2766, $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004084,Acct-000019,12/13/2016,Wavelengths - Long Haul,2791.26,2766, $-   ,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-004084,Acct-000019,12/13/2016,Wavelengths - Long Haul,2791.26,2766, $-   ,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-004085,Acct-000491,2/6/2017,IP Services,2451.55,922,23700.55,Bldg-125985,Dallas,6501 Legacy Dr,Plano,TX,75024,1137.69,Not on Zayo Network
CPQ-004086,Acct-000019,12/13/2016,Wavelengths - Long Haul,2071.51,2766,20867.19,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network
CPQ-004086,Acct-000019,12/13/2016,Wavelengths - Long Haul,2071.51,2766,20867.19,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-004087,Acct-000089,12/13/2016,Wavelengths - Long Haul,1388.75,2858.2, $-   ,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004087,Acct-000089,12/13/2016,Wavelengths - Long Haul,1388.75,2858.2, $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-004088,Acct-000019,12/13/2016,Wavelengths - Long Haul,6445.89,2766, $-   ,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-004089,Acct-000558,2/6/2017,IP Services,2105.62,922,53026.49,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-004090,Acct-000009,2/6/2017,Wavelengths - Metro,1795.52, $-   ,3327.78,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004090,Acct-000009,2/6/2017,Wavelengths - Metro,1795.52, $-   ,3327.78,Bldg-332348,Dallas,3000 Synergy Park Blvd,Richardson,TX,75080,303.61,Not on Zayo Network
CPQ-004091,Acct-000039,12/13/2016,Ethernet,3687.75, $-   ,59043.57,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004092,Acct-000019,12/13/2016,Wavelengths - Long Haul,4800.74,2766,82892.1,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-004093,Acct-000089,12/13/2016,Wavelengths - Long Haul,1296.55,2858.2, $-   ,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network
CPQ-004094,Acct-000510,12/13/2016,Wavelengths - Metro,5432.07, $-   ,10445.96,Bldg-038071,Atlanta,1100 White St SW,Atlanta,GA,30310,297.34,On Zayo Network
CPQ-004094,Acct-000510,12/13/2016,Wavelengths - Metro,5432.07, $-   ,10445.96,Bldg-061790,Atlanta,2300 Lakeview Pkwy,Alpharetta,GA,30009,3353.62,Not on Zayo Network
CPQ-004095,Acct-000009,2/6/2017,Wavelengths - Metro,1810.66, $-   ,3357.64,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network
CPQ-004095,Acct-000009,2/6/2017,Wavelengths - Metro,1810.66, $-   ,3357.64,Bldg-332348,Dallas,3000 Synergy Park Blvd,Richardson,TX,75080,303.61,Not on Zayo Network
CPQ-004096,Acct-000089,12/14/2016,Wavelengths - Long Haul,1839.39,2766, $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-004097,Acct-000089,12/14/2016,Wavelengths - Long Haul,1175.55,2766, $-   ,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network
CPQ-004098,Acct-000043,2/7/2017,Ethernet,1145.4,922,8253.72,Bldg-016855,Atlanta,300 Satellite Blvd NW,Suwanee,GA,30024,374.79,On Zayo Network
CPQ-004099,Acct-000053,12/13/2016,Wavelengths - Metro,4855.25, $-   ,86026.32,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network
CPQ-004099,Acct-000053,12/13/2016,Wavelengths - Metro,4855.25, $-   ,86026.32,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network
CPQ-004100,Acct-000303,2/7/2017,Wavelengths - Long Haul,5706.59,2766, $-   ,Bldg-137677,Dallas,6431 Longhorn Dr,Irving,TX,75063,338.03,On Zayo Network
